Device,Day,Hour,Type,Sub-Type,Value
TES,345,18,Charge/Discharge,/,-1.51
TES,345,18,State of Charge,/,9.17
TES,345,19,Charge/Discharge,/,-2.74
TES,345,19,State of Charge,/,6.34
TES,345,20,Charge/Discharge,/,3.1
TES,345,20,State of Charge,/,9.38
TES,345,21,Charge/Discharge,/,0.63
TES,345,21,State of Charge,/,9.91
TES,345,22,Charge/Discharge,/,0.79
TES,345,22,State of Charge,/,10.6
TES,345,23,Charge/Discharge,/,0.13
TES,345,23,State of Charge,/,10.63
TES,346,0,Charge/Discharge,/,-0.02
TES,346,0,State of Charge,/,10.5
TES,346,1,Charge/Discharge,/,-0.55
TES,346,1,State of Charge,/,9.84
TES,346,2,Charge/Discharge,/,-0.94
TES,346,2,State of Charge,/,8.81
TES,346,3,Charge/Discharge,/,-1.14
TES,346,3,State of Charge,/,7.58
TES,346,4,Charge/Discharge,/,-1.79
TES,346,4,State of Charge,/,5.72
TES,346,5,Charge/Discharge,/,-2.1
TES,346,5,State of Charge,/,3.56
TES,346,6,Charge/Discharge,/,-3.52
TES,346,6,State of Charge,/,0.0
TES,346,7,Charge/Discharge,/,0.0
TES,346,7,State of Charge,/,0.0
TES,346,8,Charge/Discharge,/,1.07
TES,346,8,State of Charge,/,1.07
TES,346,9,Charge/Discharge,/,-1.06
TES,346,9,State of Charge,/,0.0
TES,346,10,Charge/Discharge,/,0.0
TES,346,10,State of Charge,/,0.0
TES,346,11,Charge/Discharge,/,0.0
TES,346,11,State of Charge,/,0.0
TES,346,12,Charge/Discharge,/,-0.0
TES,346,12,State of Charge,/,0.0
TES,346,13,Charge/Discharge,/,0.0
TES,346,13,State of Charge,/,0.0
TES,346,14,Charge/Discharge,/,0.78
TES,346,14,State of Charge,/,0.78
TES,346,15,Charge/Discharge,/,2.43
TES,346,15,State of Charge,/,3.2
TES,346,16,Charge/Discharge,/,4.11
TES,346,16,State of Charge,/,7.28
TES,346,17,Charge/Discharge,/,3.59
TES,346,17,State of Charge,/,10.79
TES,346,18,Charge/Discharge,/,-1.51
TES,346,18,State of Charge,/,9.17
TES,346,19,Charge/Discharge,/,-2.74
TES,346,19,State of Charge,/,6.34
TES,346,20,Charge/Discharge,/,3.1
TES,346,20,State of Charge,/,9.38
TES,346,21,Charge/Discharge,/,0.63
TES,346,21,State of Charge,/,9.91
TES,346,22,Charge/Discharge,/,0.79
TES,346,22,State of Charge,/,10.6
TES,346,23,Charge/Discharge,/,0.13
TES,346,23,State of Charge,/,10.63
TES,347,0,Charge/Discharge,/,-0.02
TES,347,0,State of Charge,/,10.5
TES,347,1,Charge/Discharge,/,-0.55
TES,347,1,State of Charge,/,9.84
TES,347,2,Charge/Discharge,/,-0.94
TES,347,2,State of Charge,/,8.81
TES,347,3,Charge/Discharge,/,-1.14
TES,347,3,State of Charge,/,7.58
TES,347,4,Charge/Discharge,/,-1.79
TES,347,4,State of Charge,/,5.72
TES,347,5,Charge/Discharge,/,-2.1
TES,347,5,State of Charge,/,3.56
TES,347,6,Charge/Discharge,/,-3.52
TES,347,6,State of Charge,/,0.0
TES,347,7,Charge/Discharge,/,0.0
TES,347,7,State of Charge,/,0.0
TES,347,8,Charge/Discharge,/,1.07
TES,347,8,State of Charge,/,1.07
TES,347,9,Charge/Discharge,/,-1.06
TES,347,9,State of Charge,/,0.0
TES,347,10,Charge/Discharge,/,0.0
TES,347,10,State of Charge,/,0.0
TES,347,11,Charge/Discharge,/,0.0
TES,347,11,State of Charge,/,0.0
TES,347,12,Charge/Discharge,/,-0.0
TES,347,12,State of Charge,/,0.0
TES,347,13,Charge/Discharge,/,0.0
TES,347,13,State of Charge,/,0.0
TES,347,14,Charge/Discharge,/,0.78
TES,347,14,State of Charge,/,0.78
TES,347,15,Charge/Discharge,/,2.43
TES,347,15,State of Charge,/,3.2
TES,347,16,Charge/Discharge,/,4.11
TES,347,16,State of Charge,/,7.28
TES,347,17,Charge/Discharge,/,3.59
TES,347,17,State of Charge,/,10.79
TES,347,18,Charge/Discharge,/,-1.51
TES,347,18,State of Charge,/,9.17
TES,347,19,Charge/Discharge,/,-2.74
TES,347,19,State of Charge,/,6.34
TES,347,20,Charge/Discharge,/,3.1
TES,347,20,State of Charge,/,9.38
TES,347,21,Charge/Discharge,/,0.63
TES,347,21,State of Charge,/,9.91
TES,347,22,Charge/Discharge,/,0.79
TES,347,22,State of Charge,/,10.6
TES,347,23,Charge/Discharge,/,0.13
TES,347,23,State of Charge,/,10.63
TES,348,0,Charge/Discharge,/,-0.02
TES,348,0,State of Charge,/,10.5
TES,348,1,Charge/Discharge,/,-0.55
TES,348,1,State of Charge,/,9.84
TES,348,2,Charge/Discharge,/,-0.94
TES,348,2,State of Charge,/,8.81
TES,348,3,Charge/Discharge,/,-1.14
TES,348,3,State of Charge,/,7.58
TES,348,4,Charge/Discharge,/,-1.79
TES,348,4,State of Charge,/,5.72
TES,348,5,Charge/Discharge,/,-2.1
TES,348,5,State of Charge,/,3.56
TES,348,6,Charge/Discharge,/,-3.52
TES,348,6,State of Charge,/,0.0
TES,348,7,Charge/Discharge,/,0.0
TES,348,7,State of Charge,/,0.0
TES,348,8,Charge/Discharge,/,1.07
TES,348,8,State of Charge,/,1.07
TES,348,9,Charge/Discharge,/,-1.06
TES,348,9,State of Charge,/,0.0
TES,348,10,Charge/Discharge,/,0.0
TES,348,10,State of Charge,/,0.0
TES,348,11,Charge/Discharge,/,0.0
TES,348,11,State of Charge,/,0.0
TES,348,12,Charge/Discharge,/,-0.0
TES,348,12,State of Charge,/,0.0
TES,348,13,Charge/Discharge,/,0.0
TES,348,13,State of Charge,/,0.0
TES,348,14,Charge/Discharge,/,0.78
TES,348,14,State of Charge,/,0.78
TES,348,15,Charge/Discharge,/,2.43
TES,348,15,State of Charge,/,3.2
TES,348,16,Charge/Discharge,/,4.11
TES,348,16,State of Charge,/,7.28
TES,348,17,Charge/Discharge,/,3.59
TES,348,17,State of Charge,/,10.79
TES,348,18,Charge/Discharge,/,-1.51
TES,348,18,State of Charge,/,9.17
TES,348,19,Charge/Discharge,/,-2.74
TES,348,19,State of Charge,/,6.34
TES,348,20,Charge/Discharge,/,3.1
TES,348,20,State of Charge,/,9.38
TES,348,21,Charge/Discharge,/,0.63
TES,348,21,State of Charge,/,9.91
TES,348,22,Charge/Discharge,/,0.79
TES,348,22,State of Charge,/,10.6
TES,348,23,Charge/Discharge,/,0.13
TES,348,23,State of Charge,/,10.63
TES,349,0,Charge/Discharge,/,-0.02
TES,349,0,State of Charge,/,10.5
TES,349,1,Charge/Discharge,/,-0.55
TES,349,1,State of Charge,/,9.84
TES,349,2,Charge/Discharge,/,-0.94
TES,349,2,State of Charge,/,8.81
TES,349,3,Charge/Discharge,/,-1.14
TES,349,3,State of Charge,/,7.58
TES,349,4,Charge/Discharge,/,-1.79
TES,349,4,State of Charge,/,5.72
TES,349,5,Charge/Discharge,/,-2.1
TES,349,5,State of Charge,/,3.56
TES,349,6,Charge/Discharge,/,-3.52
TES,349,6,State of Charge,/,0.0
TES,349,7,Charge/Discharge,/,0.0
TES,349,7,State of Charge,/,0.0
TES,349,8,Charge/Discharge,/,1.07
TES,349,8,State of Charge,/,1.07
TES,349,9,Charge/Discharge,/,-1.06
TES,349,9,State of Charge,/,0.0
TES,349,10,Charge/Discharge,/,0.0
TES,349,10,State of Charge,/,0.0
TES,349,11,Charge/Discharge,/,0.0
TES,349,11,State of Charge,/,0.0
TES,349,12,Charge/Discharge,/,-0.0
TES,349,12,State of Charge,/,0.0
TES,349,13,Charge/Discharge,/,0.0
TES,349,13,State of Charge,/,0.0
TES,349,14,Charge/Discharge,/,0.78
TES,349,14,State of Charge,/,0.78
TES,349,15,Charge/Discharge,/,2.43
TES,349,15,State of Charge,/,3.2
TES,349,16,Charge/Discharge,/,4.11
TES,349,16,State of Charge,/,7.28
TES,349,17,Charge/Discharge,/,3.59
TES,349,17,State of Charge,/,10.79
TES,349,18,Charge/Discharge,/,-1.51
TES,349,18,State of Charge,/,9.17
TES,349,19,Charge/Discharge,/,-2.74
TES,349,19,State of Charge,/,6.34
TES,349,20,Charge/Discharge,/,3.1
TES,349,20,State of Charge,/,9.38
TES,349,21,Charge/Discharge,/,0.63
TES,349,21,State of Charge,/,9.91
TES,349,22,Charge/Discharge,/,0.79
TES,349,22,State of Charge,/,10.6
TES,349,23,Charge/Discharge,/,0.13
TES,349,23,State of Charge,/,10.63
TES,350,0,Charge/Discharge,/,-0.02
TES,350,0,State of Charge,/,10.5
TES,350,1,Charge/Discharge,/,-0.55
TES,350,1,State of Charge,/,9.84
TES,350,2,Charge/Discharge,/,-0.94
TES,350,2,State of Charge,/,8.81
TES,350,3,Charge/Discharge,/,-1.14
TES,350,3,State of Charge,/,7.58
TES,350,4,Charge/Discharge,/,-1.79
TES,350,4,State of Charge,/,5.72
TES,350,5,Charge/Discharge,/,-2.1
TES,350,5,State of Charge,/,3.56
TES,350,6,Charge/Discharge,/,-3.52
TES,350,6,State of Charge,/,0.0
TES,350,7,Charge/Discharge,/,0.0
TES,350,7,State of Charge,/,0.0
TES,350,8,Charge/Discharge,/,1.07
TES,350,8,State of Charge,/,1.07
TES,350,9,Charge/Discharge,/,-1.06
TES,350,9,State of Charge,/,0.0
TES,350,10,Charge/Discharge,/,0.0
TES,350,10,State of Charge,/,0.0
TES,350,11,Charge/Discharge,/,0.0
TES,350,11,State of Charge,/,0.0
TES,350,12,Charge/Discharge,/,-0.0
TES,350,12,State of Charge,/,0.0
TES,350,13,Charge/Discharge,/,0.0
TES,350,13,State of Charge,/,0.0
TES,350,14,Charge/Discharge,/,0.78
TES,350,14,State of Charge,/,0.78
TES,350,15,Charge/Discharge,/,2.43
TES,350,15,State of Charge,/,3.2
TES,350,16,Charge/Discharge,/,4.11
TES,350,16,State of Charge,/,7.28
TES,350,17,Charge/Discharge,/,3.59
TES,350,17,State of Charge,/,10.79
TES,350,18,Charge/Discharge,/,-1.51
TES,350,18,State of Charge,/,9.17
TES,350,19,Charge/Discharge,/,-2.74
TES,350,19,State of Charge,/,6.34
TES,350,20,Charge/Discharge,/,3.1
TES,350,20,State of Charge,/,9.38
TES,350,21,Charge/Discharge,/,0.63
TES,350,21,State of Charge,/,9.91
TES,350,22,Charge/Discharge,/,0.79
TES,350,22,State of Charge,/,10.6
TES,350,23,Charge/Discharge,/,0.13
TES,350,23,State of Charge,/,10.63
TES,351,0,Charge/Discharge,/,-0.02
TES,351,0,State of Charge,/,10.5
TES,351,1,Charge/Discharge,/,-0.55
TES,351,1,State of Charge,/,9.84
TES,351,2,Charge/Discharge,/,-0.94
TES,351,2,State of Charge,/,8.81
TES,351,3,Charge/Discharge,/,-1.14
TES,351,3,State of Charge,/,7.58
TES,351,4,Charge/Discharge,/,-1.79
TES,351,4,State of Charge,/,5.72
TES,351,5,Charge/Discharge,/,-2.1
TES,351,5,State of Charge,/,3.56
TES,351,6,Charge/Discharge,/,-3.52
TES,351,6,State of Charge,/,0.0
TES,351,7,Charge/Discharge,/,0.0
TES,351,7,State of Charge,/,0.0
TES,351,8,Charge/Discharge,/,1.07
TES,351,8,State of Charge,/,1.07
TES,351,9,Charge/Discharge,/,-1.06
TES,351,9,State of Charge,/,0.0
TES,351,10,Charge/Discharge,/,0.0
TES,351,10,State of Charge,/,0.0
TES,351,11,Charge/Discharge,/,0.0
TES,351,11,State of Charge,/,0.0
TES,351,12,Charge/Discharge,/,-0.0
TES,351,12,State of Charge,/,0.0
TES,351,13,Charge/Discharge,/,0.0
TES,351,13,State of Charge,/,0.0
TES,351,14,Charge/Discharge,/,0.78
TES,351,14,State of Charge,/,0.78
TES,351,15,Charge/Discharge,/,2.43
TES,351,15,State of Charge,/,3.2
TES,351,16,Charge/Discharge,/,4.11
TES,351,16,State of Charge,/,7.28
TES,351,17,Charge/Discharge,/,3.59
TES,351,17,State of Charge,/,10.79
TES,351,18,Charge/Discharge,/,-1.51
TES,351,18,State of Charge,/,9.17
TES,351,19,Charge/Discharge,/,-2.74
TES,351,19,State of Charge,/,6.34
TES,351,20,Charge/Discharge,/,3.1
TES,351,20,State of Charge,/,9.38
TES,351,21,Charge/Discharge,/,0.63
TES,351,21,State of Charge,/,9.91
TES,351,22,Charge/Discharge,/,0.79
TES,351,22,State of Charge,/,10.6
TES,351,23,Charge/Discharge,/,0.13
TES,351,23,State of Charge,/,10.63
TES,352,0,Charge/Discharge,/,-0.02
TES,352,0,State of Charge,/,10.5
TES,352,1,Charge/Discharge,/,-0.55
TES,352,1,State of Charge,/,9.84
TES,352,2,Charge/Discharge,/,-0.94
TES,352,2,State of Charge,/,8.81
TES,352,3,Charge/Discharge,/,-1.14
TES,352,3,State of Charge,/,7.58
TES,352,4,Charge/Discharge,/,-1.79
TES,352,4,State of Charge,/,5.72
TES,352,5,Charge/Discharge,/,-2.1
TES,352,5,State of Charge,/,3.56
TES,352,6,Charge/Discharge,/,-3.52
TES,352,6,State of Charge,/,0.0
TES,352,7,Charge/Discharge,/,0.0
TES,352,7,State of Charge,/,0.0
TES,352,8,Charge/Discharge,/,1.07
TES,352,8,State of Charge,/,1.07
TES,352,9,Charge/Discharge,/,-1.06
TES,352,9,State of Charge,/,0.0
TES,352,10,Charge/Discharge,/,0.0
TES,352,10,State of Charge,/,0.0
TES,352,11,Charge/Discharge,/,0.0
TES,352,11,State of Charge,/,0.0
TES,352,12,Charge/Discharge,/,-0.0
TES,352,12,State of Charge,/,0.0
TES,352,13,Charge/Discharge,/,0.0
TES,352,13,State of Charge,/,0.0
TES,352,14,Charge/Discharge,/,0.78
TES,352,14,State of Charge,/,0.78
TES,352,15,Charge/Discharge,/,2.43
TES,352,15,State of Charge,/,3.2
TES,352,16,Charge/Discharge,/,4.11
TES,352,16,State of Charge,/,7.28
TES,352,17,Charge/Discharge,/,3.59
TES,352,17,State of Charge,/,10.79
TES,352,18,Charge/Discharge,/,-1.51
TES,352,18,State of Charge,/,9.17
TES,352,19,Charge/Discharge,/,-2.74
TES,352,19,State of Charge,/,6.34
TES,352,20,Charge/Discharge,/,3.1
TES,352,20,State of Charge,/,9.38
TES,352,21,Charge/Discharge,/,0.63
TES,352,21,State of Charge,/,9.91
TES,352,22,Charge/Discharge,/,0.79
TES,352,22,State of Charge,/,10.6
TES,352,23,Charge/Discharge,/,0.13
TES,352,23,State of Charge,/,10.63
TES,353,0,Charge/Discharge,/,-3.57
TES,353,0,State of Charge,/,10.5
TES,353,1,Charge/Discharge,/,3.75
TES,353,1,State of Charge,/,9.84
TES,353,2,Charge/Discharge,/,0.11
TES,353,2,State of Charge,/,8.81
TES,353,3,Charge/Discharge,/,-10.53
TES,353,3,State of Charge,/,7.58
TES,353,4,Charge/Discharge,/,0.0
TES,353,4,State of Charge,/,5.72
TES,353,5,Charge/Discharge,/,0.0
TES,353,5,State of Charge,/,3.56
TES,353,6,Charge/Discharge,/,0.0
TES,353,6,State of Charge,/,-0.0
TES,353,7,Charge/Discharge,/,0.0
TES,353,7,State of Charge,/,0.0
TES,353,8,Charge/Discharge,/,0.0
TES,353,8,State of Charge,/,1.07
TES,353,9,Charge/Discharge,/,0.0
TES,353,9,State of Charge,/,-0.0
TES,353,10,Charge/Discharge,/,0.0
TES,353,10,State of Charge,/,0.0
TES,353,11,Charge/Discharge,/,0.0
TES,353,11,State of Charge,/,0.0
TES,353,12,Charge/Discharge,/,-0.0
TES,353,12,State of Charge,/,0.0
TES,353,13,Charge/Discharge,/,0.0
TES,353,13,State of Charge,/,0.0
TES,353,14,Charge/Discharge,/,-0.0
TES,353,14,State of Charge,/,0.78
TES,353,15,Charge/Discharge,/,5.0
TES,353,15,State of Charge,/,3.2
TES,353,16,Charge/Discharge,/,5.72
TES,353,16,State of Charge,/,7.28
TES,353,17,Charge/Discharge,/,-8.59
TES,353,17,State of Charge,/,10.79
TES,353,18,Charge/Discharge,/,-0.34
TES,353,18,State of Charge,/,9.17
TES,353,19,Charge/Discharge,/,-1.08
TES,353,19,State of Charge,/,6.34
TES,353,20,Charge/Discharge,/,3.56
TES,353,20,State of Charge,/,9.38
TES,353,21,Charge/Discharge,/,2.4
TES,353,21,State of Charge,/,9.91
TES,353,22,Charge/Discharge,/,1.25
TES,353,22,State of Charge,/,10.6
TES,353,23,Charge/Discharge,/,3.09
TES,353,23,State of Charge,/,10.63
TES,354,0,Charge/Discharge,/,-3.57
TES,354,0,State of Charge,/,10.5
TES,354,1,Charge/Discharge,/,3.75
TES,354,1,State of Charge,/,9.84
TES,354,2,Charge/Discharge,/,0.11
TES,354,2,State of Charge,/,8.81
TES,354,3,Charge/Discharge,/,-10.53
TES,354,3,State of Charge,/,7.58
TES,354,4,Charge/Discharge,/,0.0
TES,354,4,State of Charge,/,5.72
TES,354,5,Charge/Discharge,/,0.0
TES,354,5,State of Charge,/,3.56
TES,354,6,Charge/Discharge,/,0.0
TES,354,6,State of Charge,/,-0.0
TES,354,7,Charge/Discharge,/,0.0
TES,354,7,State of Charge,/,0.0
TES,354,8,Charge/Discharge,/,0.0
TES,354,8,State of Charge,/,1.07
TES,354,9,Charge/Discharge,/,0.0
TES,354,9,State of Charge,/,-0.0
TES,354,10,Charge/Discharge,/,0.0
TES,354,10,State of Charge,/,0.0
TES,354,11,Charge/Discharge,/,0.0
TES,354,11,State of Charge,/,0.0
TES,354,12,Charge/Discharge,/,-0.0
TES,354,12,State of Charge,/,0.0
TES,354,13,Charge/Discharge,/,0.0
TES,354,13,State of Charge,/,0.0
TES,354,14,Charge/Discharge,/,-0.0
TES,354,14,State of Charge,/,0.78
TES,354,15,Charge/Discharge,/,5.0
TES,354,15,State of Charge,/,3.2
TES,354,16,Charge/Discharge,/,5.72
TES,354,16,State of Charge,/,7.28
TES,354,17,Charge/Discharge,/,-8.59
TES,354,17,State of Charge,/,10.79
TES,354,18,Charge/Discharge,/,-0.34
TES,354,18,State of Charge,/,9.17
TES,354,19,Charge/Discharge,/,-1.08
TES,354,19,State of Charge,/,6.34
TES,354,20,Charge/Discharge,/,3.56
TES,354,20,State of Charge,/,9.38
TES,354,21,Charge/Discharge,/,2.4
TES,354,21,State of Charge,/,9.91
TES,354,22,Charge/Discharge,/,1.25
TES,354,22,State of Charge,/,10.6
TES,354,23,Charge/Discharge,/,3.09
TES,354,23,State of Charge,/,10.63
TES,355,0,Charge/Discharge,/,-3.57
TES,355,0,State of Charge,/,10.5
TES,355,1,Charge/Discharge,/,3.75
TES,355,1,State of Charge,/,9.84
TES,355,2,Charge/Discharge,/,0.11
TES,355,2,State of Charge,/,8.81
TES,355,3,Charge/Discharge,/,-10.53
TES,355,3,State of Charge,/,7.58
TES,355,4,Charge/Discharge,/,0.0
TES,355,4,State of Charge,/,5.72
TES,355,5,Charge/Discharge,/,0.0
TES,355,5,State of Charge,/,3.56
TES,355,6,Charge/Discharge,/,0.0
TES,355,6,State of Charge,/,-0.0
TES,355,7,Charge/Discharge,/,0.0
TES,355,7,State of Charge,/,0.0
TES,355,8,Charge/Discharge,/,0.0
TES,355,8,State of Charge,/,1.07
TES,355,9,Charge/Discharge,/,0.0
TES,355,9,State of Charge,/,-0.0
TES,355,10,Charge/Discharge,/,0.0
TES,355,10,State of Charge,/,0.0
TES,355,11,Charge/Discharge,/,0.0
TES,355,11,State of Charge,/,0.0
TES,355,12,Charge/Discharge,/,-0.0
TES,355,12,State of Charge,/,0.0
TES,355,13,Charge/Discharge,/,0.0
TES,355,13,State of Charge,/,0.0
TES,355,14,Charge/Discharge,/,-0.0
TES,355,14,State of Charge,/,0.78
TES,355,15,Charge/Discharge,/,5.0
TES,355,15,State of Charge,/,3.2
TES,355,16,Charge/Discharge,/,5.72
TES,355,16,State of Charge,/,7.28
TES,355,17,Charge/Discharge,/,-8.59
TES,355,17,State of Charge,/,10.79
TES,355,18,Charge/Discharge,/,-0.34
TES,355,18,State of Charge,/,9.17
TES,355,19,Charge/Discharge,/,-1.08
TES,355,19,State of Charge,/,6.34
TES,355,20,Charge/Discharge,/,3.56
TES,355,20,State of Charge,/,9.38
TES,355,21,Charge/Discharge,/,2.4
TES,355,21,State of Charge,/,9.91
TES,355,22,Charge/Discharge,/,1.25
TES,355,22,State of Charge,/,10.6
TES,355,23,Charge/Discharge,/,3.09
TES,355,23,State of Charge,/,10.63
TES,356,0,Charge/Discharge,/,-3.57
TES,356,0,State of Charge,/,10.5
TES,356,1,Charge/Discharge,/,3.75
TES,356,1,State of Charge,/,9.84
TES,356,2,Charge/Discharge,/,0.11
TES,356,2,State of Charge,/,8.81
TES,356,3,Charge/Discharge,/,-10.53
TES,356,3,State of Charge,/,7.58
TES,356,4,Charge/Discharge,/,0.0
TES,356,4,State of Charge,/,5.72
TES,356,5,Charge/Discharge,/,0.0
TES,356,5,State of Charge,/,3.56
TES,356,6,Charge/Discharge,/,0.0
TES,356,6,State of Charge,/,-0.0
TES,356,7,Charge/Discharge,/,0.0
TES,356,7,State of Charge,/,0.0
TES,356,8,Charge/Discharge,/,0.0
TES,356,8,State of Charge,/,1.07
TES,356,9,Charge/Discharge,/,0.0
TES,356,9,State of Charge,/,-0.0
TES,356,10,Charge/Discharge,/,0.0
TES,356,10,State of Charge,/,0.0
TES,356,11,Charge/Discharge,/,0.0
TES,356,11,State of Charge,/,0.0
TES,356,12,Charge/Discharge,/,-0.0
TES,356,12,State of Charge,/,0.0
TES,356,13,Charge/Discharge,/,0.0
TES,356,13,State of Charge,/,0.0
TES,356,14,Charge/Discharge,/,-0.0
TES,356,14,State of Charge,/,0.78
TES,356,15,Charge/Discharge,/,5.0
TES,356,15,State of Charge,/,3.2
TES,356,16,Charge/Discharge,/,5.72
TES,356,16,State of Charge,/,7.28
TES,356,17,Charge/Discharge,/,-8.59
TES,356,17,State of Charge,/,10.79
TES,356,18,Charge/Discharge,/,-0.34
TES,356,18,State of Charge,/,9.17
TES,356,19,Charge/Discharge,/,-1.08
TES,356,19,State of Charge,/,6.34
TES,356,20,Charge/Discharge,/,3.56
TES,356,20,State of Charge,/,9.38
TES,356,21,Charge/Discharge,/,2.4
TES,356,21,State of Charge,/,9.91
TES,356,22,Charge/Discharge,/,1.25
TES,356,22,State of Charge,/,10.6
TES,356,23,Charge/Discharge,/,3.09
TES,356,23,State of Charge,/,10.63
TES,357,0,Charge/Discharge,/,-3.57
TES,357,0,State of Charge,/,10.5
TES,357,1,Charge/Discharge,/,3.75
TES,357,1,State of Charge,/,9.84
TES,357,2,Charge/Discharge,/,0.11
TES,357,2,State of Charge,/,8.81
TES,357,3,Charge/Discharge,/,-10.53
TES,357,3,State of Charge,/,7.58
TES,357,4,Charge/Discharge,/,0.0
TES,357,4,State of Charge,/,5.72
TES,357,5,Charge/Discharge,/,0.0
TES,357,5,State of Charge,/,3.56
TES,357,6,Charge/Discharge,/,0.0
TES,357,6,State of Charge,/,-0.0
TES,357,7,Charge/Discharge,/,0.0
TES,357,7,State of Charge,/,0.0
TES,357,8,Charge/Discharge,/,0.0
TES,357,8,State of Charge,/,1.07
TES,357,9,Charge/Discharge,/,0.0
TES,357,9,State of Charge,/,-0.0
TES,357,10,Charge/Discharge,/,0.0
TES,357,10,State of Charge,/,0.0
TES,357,11,Charge/Discharge,/,0.0
TES,357,11,State of Charge,/,0.0
TES,357,12,Charge/Discharge,/,-0.0
TES,357,12,State of Charge,/,0.0
TES,357,13,Charge/Discharge,/,0.0
TES,357,13,State of Charge,/,0.0
TES,357,14,Charge/Discharge,/,-0.0
TES,357,14,State of Charge,/,0.78
TES,357,15,Charge/Discharge,/,5.0
TES,357,15,State of Charge,/,3.2
TES,357,16,Charge/Discharge,/,5.72
TES,357,16,State of Charge,/,7.28
TES,357,17,Charge/Discharge,/,-8.59
TES,357,17,State of Charge,/,10.79
TES,357,18,Charge/Discharge,/,-0.34
TES,357,18,State of Charge,/,9.17
TES,357,19,Charge/Discharge,/,-1.08
TES,357,19,State of Charge,/,6.34
TES,357,20,Charge/Discharge,/,3.56
TES,357,20,State of Charge,/,9.38
TES,357,21,Charge/Discharge,/,2.4
TES,357,21,State of Charge,/,9.91
TES,357,22,Charge/Discharge,/,1.25
TES,357,22,State of Charge,/,10.6
TES,357,23,Charge/Discharge,/,3.09
TES,357,23,State of Charge,/,10.63
TES,358,0,Charge/Discharge,/,-3.57
TES,358,0,State of Charge,/,10.5
TES,358,1,Charge/Discharge,/,3.75
TES,358,1,State of Charge,/,9.84
TES,358,2,Charge/Discharge,/,0.11
TES,358,2,State of Charge,/,8.81
TES,358,3,Charge/Discharge,/,-10.53
TES,358,3,State of Charge,/,7.58
TES,358,4,Charge/Discharge,/,0.0
TES,358,4,State of Charge,/,5.72
TES,358,5,Charge/Discharge,/,0.0
TES,358,5,State of Charge,/,3.56
TES,358,6,Charge/Discharge,/,0.0
TES,358,6,State of Charge,/,-0.0
TES,358,7,Charge/Discharge,/,0.0
TES,358,7,State of Charge,/,0.0
TES,358,8,Charge/Discharge,/,0.0
TES,358,8,State of Charge,/,1.07
TES,358,9,Charge/Discharge,/,0.0
TES,358,9,State of Charge,/,-0.0
TES,358,10,Charge/Discharge,/,0.0
TES,358,10,State of Charge,/,0.0
TES,358,11,Charge/Discharge,/,0.0
TES,358,11,State of Charge,/,0.0
TES,358,12,Charge/Discharge,/,-0.0
TES,358,12,State of Charge,/,0.0
TES,358,13,Charge/Discharge,/,0.0
TES,358,13,State of Charge,/,0.0
TES,358,14,Charge/Discharge,/,-0.0
TES,358,14,State of Charge,/,0.78
TES,358,15,Charge/Discharge,/,5.0
TES,358,15,State of Charge,/,3.2
TES,358,16,Charge/Discharge,/,5.72
TES,358,16,State of Charge,/,7.28
TES,358,17,Charge/Discharge,/,-8.59
TES,358,17,State of Charge,/,10.79
TES,358,18,Charge/Discharge,/,-0.34
TES,358,18,State of Charge,/,9.17
TES,358,19,Charge/Discharge,/,-1.08
TES,358,19,State of Charge,/,6.34
TES,358,20,Charge/Discharge,/,3.56
TES,358,20,State of Charge,/,9.38
TES,358,21,Charge/Discharge,/,2.4
TES,358,21,State of Charge,/,9.91
TES,358,22,Charge/Discharge,/,1.25
TES,358,22,State of Charge,/,10.6
TES,358,23,Charge/Discharge,/,3.09
TES,358,23,State of Charge,/,10.63
TES,359,0,Charge/Discharge,/,-3.57
TES,359,0,State of Charge,/,10.5
TES,359,1,Charge/Discharge,/,3.75
TES,359,1,State of Charge,/,9.84
TES,359,2,Charge/Discharge,/,0.11
TES,359,2,State of Charge,/,8.81
TES,359,3,Charge/Discharge,/,-10.53
TES,359,3,State of Charge,/,7.58
TES,359,4,Charge/Discharge,/,0.0
TES,359,4,State of Charge,/,5.72
TES,359,5,Charge/Discharge,/,0.0
TES,359,5,State of Charge,/,3.56
TES,359,6,Charge/Discharge,/,0.0
TES,359,6,State of Charge,/,-0.0
